Faction,#,Rarity,Type,Name,Point Cost,Masts,Cargo,Base Move,Cannons,Link,Ability,Flavor Text,Treasure Values,SheetName,Set,Edits Log,"If you see something in this Master Spreadsheet that you know is incorrect, message me at any of the Pirates CSG community sites or a7xfanben@gmail.com.  Thanks!"
Pirate,2,Rare,Ship,La Victoire  ,14,5.0,6.0,L,2S-3L-3L-3L-2S,,French crew may use their abilities on this ship.,"Le Requin's language skills and treacherous use of flags conspire to lure other ships into La Victoire's net, though he is almost chivalric toward those who serve France—after all, they are countrymen!",,Crimson Coast,,,
Pirate,3,Uncommon,Ship,Ranger  ,14,4.0,4.0,S+S,3S-3L-3L-3S,,Broadsides Attack.,"Brother Virgil inspired the crew of the Ranger to become seagoing Robin Hoods —with themselves as the deserving poor! Captain Greene intends to repay Brother Virgil for his ""spiritual guidance.""",,Crimson Coast,,,
Pirate,4,Uncommon,Ship,Eagle  ,9,4.0,5.0,L,3S-2L-2L-3S,,Spanish ships get +1 to their cannon rolls against this ship.,"As soon as marauding pirates dispatched the crew of L'Aquila, they raided Captain Alarico Castro's private supply of amontillado, the famed Spanish sherry.",,Crimson Coast,,,
Pirate,5,Uncommon,Ship,Cassandra  ,11,4.0,6.0,S+S,4S-4L-4L-4S,,"Once per turn, this ship may look at one face-down cargo on any ship.","Crimson Angel is fond of ancient history, so a ship called the Cassandra suits her nicely. She believes that coupling this four-masted beauty with the Pandora will give her a leg up on the competition.",,Crimson Coast,,,
Pirate,6,Uncommon,Ship,Arabella  ,11,4.0,4.0,S+S,4S-3L-3L-4S,,Ramming cannot eliminate this ship's masts.,"Captain Barton named the Arabella after his former mother-in-law, a woman whose corset stays were reportedly as sturdy as the ship's masts.",,Crimson Coast,,,
Pirate,7,Uncommon,Ship,La Morte de Yarborough  ,10,3.0,4.0,L,2L-3S-3S,,"On the turn this ship is pinned, eliminate one crew from the enemy ship.","While some pirates fly the skull and crossbones out of style, the crew of La Morte do so out of substance. After one of their own was killed savagely, they now feel it is their right that their hostages often have ""accidents"" right after their ransoms are paid.",,Crimson Coast,,,
Pirate,8,Uncommon,Ship,Santiago  ,11,3.0,4.0,L,4S-4L-4S,,"When this ship hits an enemy ship, you may also eliminate one cargo from that ship.",Captain Alberto Ladron could care less about collecting cargo. All he cares about is refitting captured prizes so that they are worthy of a conquering hero of Spain.,,Crimson Coast,,,
Pirate,9,Common,Ship,Amity  ,12,3.0,4.0,S+S+S,5S-5S-5S,,Ghost Ship.,"The Amity left England bound for the West Indies, but she never arrived. If this is the same ship, it's a pretty safe bet that she doesn't have the same crew.",,Crimson Coast,,,
Pirate,10,Common,Ship,Treasure  ,13,3.0,3.0,S+S,2S-2S-2S,,Schooner. Forts cannot hit this ship.,"Some say that naming a pirate ship ""the Treasure"" is asking for trouble, but Captain Prentiss isn't worried: The ship's goods are stored in a warehouse in Lucina Harbor—not in her hold.
",,Crimson Coast,,,
Pirate,11,Common,Ship,Adventure  ,9,3.0,5.0,L,3S-3L-3S,,Schooner. This ship gets +1 to her boarding rolls.,"Captain Devereaux is so obsessed with finding an artifact called the ""Eye of the Dragon"" that he has threatened to keel-haul any crew who pockets even a tiny trinket from a boarded ship.",,Crimson Coast,,,
Pirate,12,Common,Ship,Gilded Monkey  ,11,3.0,4.0,L,4S-2L-4S,,"Schooner. This ship may dock at an enemy home island and load one treasure. If able, she must leave on your next turn.",The captain of the Gilded Monkey has trained Skyme to gibber at the crew to make them load loot faster. Anyone who defies the creature usually finds an unwelcome deposit in his hammock.,,Crimson Coast,,,
Pirate,13,Common,Ship,Duke  ,15,3.0,3.0,S+L,3S-3L-3S,,Schooner. L-range cannons cannot hit this ship.,"Distinguished by her black hull and low profile, the agile Duke excels at frustrating long-range cannons. Calico Cat covets the vessel, and Jack Hawkins wants it only because she does.",,Crimson Coast,,,
Pirate,14,Common,Ship,Charles  ,9,2.0,4.0,S+S,4L-4S,,"If this ship has a Captain crew, she gets +1 to her cannon rolls.","These pirates describe themselves as loyal English privateers and have been heard shouting ""Long live the king!"" in battle—despite having no reservations about firing on English ships.",,Crimson Coast,,,
Pirate,15,Common,Ship,Bonnie Liz  ,8,2.0,5.0,S+L,3S-3S,,English crew may use their abilities on this ship.,"Sailing under the secret patronage of Countess Doone, the commander of the Bonnie Liz is a relatively patriotic man who charges far less ransom for English prisoners than for others.",,Crimson Coast,,,
Pirate,16,Common,Ship,Royal James  ,8,2.0,3.0,S+L,2S-2S,,"Schooner. Once per turn when this ship hits an enemy ship, also eliminate one crew from that ship.","An ongoing competition aboard the Royal James gives bonuses for firing efficiency. One-shot kills are especially prized, and golden guineas are doubled for Spanish targets.",,Crimson Coast,,,
Pirate,17,Common,Ship,Raven  ,10,2.0,4.0,S+S+S,2S-2S,,Schooner. This ship cannot be pinned.,"Captain Parrish, a man of visions, says that Branwen the White Raven protects the ship, deflecting enemy fire with her invisible wings. His claim to fame: once drinking Jack Hawkins under the table.",,Crimson Coast,,,
Pirate,18,Rare,Ship,Rover  ,2,1.0,2.0,S+L,2L,,This ship's base move becomes S when she reaches her cargo limit.,"Captain Hansson has made maps of many of the small inlets that litter the Crimson Coast, which he uses as refuge when his ship's small hold becomes laden with treasure.",,Crimson Coast,,,
Pirate,19,Rare,Ship,Fancy  ,5,1.0,2.0,S+L,3L,,"You may double the range of this ship's cannons each turn, but you must roll a 6 to hit.","To keep his crew sharp, Captain Harrison has his crew practice on larger, less-agile ships like Ville de Paris, which he would love to wrest from the simpering Phillipe du Brissac.",,Crimson Coast,,,
Pirate,20,Rare,Ship,Mermaid  ,2,1.0,1.0,L+L,3S,,This ship cannot carry crew.,"A tiny vessel with few crew, the Mermaid is the ideal bait for greedy vessels. A favorite tactic is to have the captain's sister, Maud, masquerade as a captured noblewoman.",,Crimson Coast,,,
Pirate,21,Rare,Ship,Scepter  ,14,1.0,3.0,L+L,4S,,Friendly ships within S of this ship get +1 to their cannon rolls.,"First Mate William Houston has taught the crew a special code using flags and lights, allowing them to safely and quickly relay information to the main ship—usually about likely prey.",,Crimson Coast,,,
Pirate,22,Rare,Crew,Geoffery Flores,6,,,,,,Broadsides Attack. This ship may move and shoot using the same move action.,"Flores signaled his resignation from the French Navy with the dead body of his superior officer, who referred to him as a half-breed. Captain Flores is ruthless to his prey but generous to his crew. gaston de St. Croix might have damned his soul, but Crimson Angel has shown him the gates of heaven.",,Crimson Coast,,,
Pirate,23,Rare,Crew,Crimson Angel,6,,,,,,"Once per turn, roll a d6. On a 5 or 6, this ship may be given an extra action.","A magnificent creature drenched in the blood of her enemies, Crimson Angel is from either heaven or hell, depending on your point of view. She attacks crowns and pirates alike, seemingly loyal to none but her own. Even then, she rewards betrayal with swift and deadly vengeance, but her word is legend on the Crimson Coast.",,Crimson Coast,,,
Pirate,24,Rare,Crew,Havana Black,5,,,,,Bloody Jake,"This ship may move and shoot using the same move action. Once per turn, you may eliminate one of this ship's crew to give her an extra action.","Havana Black suffers no delinquency, and he revels in proving it with a cat-o-nine. Nothing raises Havana's ire faster than a slaver ship, and he particularly enjoys watching the crew of such a ship being put to the most horrible death possible—despite any pleas for leniency. It is said that even Blackheart fears this powerful ex-slave.",,Crimson Coast,,,
Pirate,25,Common,Crew,Jack Hawkins,6,,,,,,"Once per turn before you give this ship an action, roll a d6. On a 5 or 6, this ship may be given the same action twice. This ship's crew cannot be eliminated unless she sinks.","There are more stories about Jack Hawkins' adventures than seem possible given his age. He has taken more treasure and ships than any other pirate in the Caribbean, yet he is always broke and looking for a new ship. He courts only the most beautiful—and deadly—women, with more than his fair share of love-hate relationships, emphasis ""hate.""",,Crimson Coast,,,
Pirate,26,Common,Crew,El Phantasma,5,,,,,,"This ship may dock at an enemy home island and load one treasure. If able, she must leave on your next turn. If this crew is eliminated, place it on your home island.","Does a man seek the shadows or is he forced there by the machinations of others? Some whisper of a horrific betrayal, some of years spent isolated in a French prison, and others of unspeakable torture at the hands of the Moors. Whatever the truth, El PHantasma and his sepulchral crew do not intend to make amends for their crimes.",,Crimson Coast,,,
Pirate,27,Common,Crew,The Hag of Tortuga,0,,,,,,Limit. Ransom. Place this crew face up during setup. You may build your fleet using 5 more points than the game's build total. This crew cannot leave this ship unless captured or eliminated.,"Creole Amelie Lejeune, better known as the ""Hag of Tortuga"" is a sea crone feared and respected by all the sailors on the Crimson Coast, regardless of nationality. It is said that she can commune with the dead, control the winds, and stop a man dead in his tracks with just a glance.",,Crimson Coast,,,
Pirate,28,Common,Crew,The Stump,2,,,,,,Place this crew face up during setup. Reduce the cost of all other crew placed on this ship by 1.,"No one knows how The Stump got his peg leg, but most are happy to buy him as many rounds as it takes to hear the latest version of the tale. He's an excellent source of gossip about the latest goings-on around the Crimson Coast, and he might even know something about the ""Eye of the Dragon""—or so he says.",,Crimson Coast,,,
Pirate,029a,Common,Crew,Le Requin,3,,,,,,"Once per turn before you give this ship an action, roll a d6. On a 5 or 6, this ship may be given the same action twice.","The mannerisms, language facility, and learned nature of the dashing Le Requin hint at a previous life of privilege. Le Requin won his first ship from Bones Wiley in a dice game, and he has proven himself a brilliant tactician and natural leader. He is on a collision course with Hawkins over the affections of the Lady De Sol.",,Crimson Coast,,,
Pirate,029b,Common,Crew,Jonah,0,,,,,,"Always place this crew face up; it cannot be eliminated unless its ship sinks. Crew placed on this ship cost no points, but they always each take up one cargo space. When this ship is hit, roll a d6. On a result of 5 or 6, move the crew on this ship with the highest point cost to a wild island chosen by the player to your left.","Joe didn't know who she was when he stole her meager possessions, but he would never forget the Hag of Tortuga after she cursed him. Trouble now follows Joe—and anyone around him—like lightning follows thunder. Thus he is constantly on the move (before people kill him), and he has changed his name to escape his reputation.",,Crimson Coast,,,
Pirate,030a,Common,Crew,Bloody Jake,3,,,,,Havana Black,This ship gets +1 to her boarding rolls.,"Bloody Jake has no trouble taking orders from Havana Black. An accomplished master of torture with a variety of implements, he genuinely enjoys carrying out his captain's commands—especially when it involves administering punishment or ""encouraging"" captured seamen to join Havana's bloodthirsty crew.",,Crimson Coast,,,
French,030b,Common,Crew,Maurice Aristide,3,,,,,Phillipe du Brissac,One of this ship's treasures is worth +2 gold when unloaded at your home island.,"Hiding behind a ridiculous facade of heavy court makeup and a high wig, Maurice Aristide appears every bit the foppishly perfumed and helpless French courtier. In truth, he is a brilliant businessman with the knowledge both to find treasure on the Crimson Coast and to traffic it safely to his European accounts.",,Crimson Coast,,,
Pirate,31,Common,Fort,Dead Man's Point,3 gold,,,,3L-3L-3L-3L,,"When this fort hits a ship, you may also eliminate one cargo from that ship.",The fort at Dead Man's Point on the pirate island of Tortuga is a deadly surprise to ships moving slowly to avoid being grounded on the maze of reefs surrounding her harbor.,,Crimson Coast,,,
English,32,Rare,Ship,HMS Goliath ,13,5.0,5.0,L,3S-3L-3L-3L-3S,,This ship gets +1 to her cannon rolls against French ships.,"The Goliath suffered a humiliating defeat at the hands of the French on her maiden voyage, and so Captain Sinclair and the crew have sworn to avenge the honor of their beloved ship.",,Crimson Coast,,,
English,33,Uncommon,Ship,HMS Viceroy  ,11,4.0,4.0,L,3S-3L-3L-3S,,This ship cannot be pinned.,"Bitter experience taught Captain Williams to never let his ship become entangled by a pirate or enemy ship, so he outfits every crewman with a hatchet and standing orders to abandon all other duties to use them as needed.",,Crimson Coast,,,
English,34,Uncommon,Ship,HMS London  ,11,4.0,4.0,S+S,2S-2L-2L-2S,,"When touching a Pirate ship, this ship may load as much of that ship's treasure as she can carry.","Much of the London's crew was pressed into service from among the brawny stevedores working the London docks, hence their skill and speed in loading their ship with captured booty.",,Crimson Coast,,,
English,35,Uncommon,Ship,HMS Ajax  ,12,3.0,4.0,S+S,3S-3L-3S,,Broadsides Attack.,"Captain Maschile benefits from the rigorous training provided by Captain Blake to his crew, many of whom sailed with Blake--until they won assignment to another ship. He relies less on the lash, but has maintained his crew's deadly skill at broadsides.",,Crimson Coast,,,
English,36,Common,Ship,HMS Lord Lineton  ,14,3.0,3.0,L,2S-2L-2S,,"Schooner. This ship may dock at an enemy home island and load one treasure. If able, she must leave on your next turn.","Made in the Americas, this new schooner design is among the fastest on the Crimson Coast. The HMS Lord Lineton excels at disguising herself to look like whatever she is not.",,Crimson Coast,,,
